Date,Open,High,Low,Close,Volume,Adj Close
2016-11-14,138.550003,139.190002,137.880005,137.979996,1294400,137.979996
2016-11-11,140.080002,141.139999,138.160004,138.539993,1641900,138.539993
2016-11-10,138.110001,141.00,137.889999,139.979996,1994900,139.979996
2016-11-09,134.979996,137.919998,134.179993,137.220001,2376000,137.220001
2016-11-08,136.880005,137.880005,136.380005,136.929993,1505500,136.929993
2016-11-07,135.350006,137.259995,134.839996,137.080002,2233500,137.080002
2016-11-04,132.990005,134.059998,132.070007,133.369995,1147200,133.369995
2016-11-03,134.00,134.720001,133.050003,133.089996,1375700,133.089996
2016-11-02,132.330002,133.869995,131.800003,133.550003,2102300,133.550003
2016-11-01,133.740005,134.509995,131.119995,132.259995,1695600,132.259995
2016-10-31,134.259995,134.490005,133.380005,133.419998,1624800,133.419998
2016-10-28,133.399994,135.139999,132.669998,133.809998,2100600,133.809998
2016-10-27,133.50,135.050003,129.00,133.399994,3602800,133.399994
2016-10-26,132.779999,133.050003,131.75,132.979996,2757600,132.979996
2016-10-25,135.389999,135.389999,133.479996,133.509995,1510100,133.509995
2016-10-24,135.080002,136.070007,134.449997,134.809998,884300,134.809998
2016-10-21,133.350006,134.639999,132.770004,134.440002,999600,134.440002
2016-10-20,133.679993,134.770004,133.210007,134.389999,1184400,134.389999
2016-10-19,134.229996,134.380005,133.220001,133.910004,850700,133.910004
2016-10-18,133.910004,134.520004,133.460007,133.820007,905200,133.820007
2016-10-17,132.649994,133.229996,132.179993,132.279999,797400,132.279999
2016-10-14,133.270004,133.270004,132.00,132.649994,1193700,132.649994
2016-10-13,131.339996,132.559998,129.899994,132.259995,1484300,132.259995
2016-10-12,132.270004,133.149994,131.990005,132.809998,1188300,132.809998
2016-10-11,135.009995,135.029999,131.729996,132.649994,1932800,132.649994
2016-10-10,135.940002,135.940002,135.070007,135.399994,1871800,135.399994
2016-10-07,137.229996,137.229996,133.740005,135.080002,1886700,135.080002
2016-10-06,135.990005,137.149994,135.899994,137.029999,1182700,137.029999
2016-10-05,137.320007,138.139999,136.539993,136.979996,1701500,136.119997
2016-10-04,140.679993,141.070007,136.990005,137.320007,2202700,136.457874
2016-10-03,139.839996,141.020004,138.850006,140.570007,3017900,139.68747
2016-09-30,151.360004,151.869989,149.889992,150.340002,2345000,138.201781
2016-09-29,149.769993,151.600003,149.699989,150.509997,2203100,138.358051
2016-09-28,149.329995,150.229998,148.78999,149.779988,1445100,137.686983
2016-09-27,148.399988,149.449994,148.059998,148.840002,1373100,136.822889
2016-09-26,147.40999,148.880002,146.999996,148.349992,1277800,136.372442
2016-09-23,147.380002,148.109994,147.129991,147.460002,935100,135.554308
2016-09-22,150.12999,150.559992,147.799991,148.149994,1342000,136.188591
2016-09-21,147.460002,148.939993,147.249991,148.739994,1152000,136.730956
2016-09-20,147.78,148.299997,146.99,147.07,1158200,135.195794
2016-09-19,146.670002,147.810004,146.499991,146.799997,1380000,134.947591
2016-09-16,145.739995,146.559999,144.879992,145.800003,5836800,134.028335
2016-09-15,146.550003,147.07,146.029989,146.57999,3190100,134.745347
2016-09-14,147.719992,148.600003,145.509992,146.819989,3098100,134.965969
2016-09-13,149.83,150.589996,146.28,147.709996,3827700,135.784118
2016-09-12,150.91999,152.679996,149.249996,150.58,9047400,138.422403
2016-09-09,155.070003,155.070003,151.509991,151.529999,2449400,139.2957
2016-09-08,157.440002,157.689996,155.820003,155.88999,1287400,143.303672
2016-09-07,156.71999,157.619993,156.34,157.400002,759500,144.691768
2016-09-06,157.360002,157.84,156.369988,157.400002,1272200,144.691768
2016-09-02,156.999988,157.360002,156.329988,157.09,1143800,144.406795
2016-09-01,156.129989,156.549995,155.550001,156.30,1408700,143.680579
2016-08-31,156.069998,156.739998,155.339989,155.619988,1119800,143.055469
2016-08-30,155.740004,157.240003,155.310002,156.650002,1229500,144.002322
2016-08-29,154.569998,157.509989,154.569998,155.88999,936100,143.303672
2016-08-26,155.809991,155.999994,153.570004,154.25,1184900,141.796092
2016-08-25,155.089995,156.159993,155.089995,155.729991,866000,143.156591
2016-08-24,155.190003,155.789999,154.729997,155.209994,949800,142.678578
2016-08-23,155.999994,156.850001,155.379989,155.430001,870600,142.880822
2016-08-22,155.139991,155.909998,154.699993,155.479997,621200,142.926781
2016-08-19,154.149992,155.940002,153.690003,155.679996,1061400,143.110632
2016-08-18,153.699999,155.00,153.389996,154.969996,1077400,142.457957
2016-08-17,152.849991,154.050001,151.609998,153.71999,1160200,141.308875
2016-08-16,152.659988,154.909988,152.510002,152.769992,2038400,140.435578
2016-08-15,150.16999,151.729998,150.009991,151.520003,794900,139.286511
2016-08-12,149.999995,152.08,149.399999,149.839996,1406900,137.742146
2016-08-11,149.590002,149.87,148.649999,149.049997,666300,137.015929
2016-08-10,149.249996,149.249996,148.549991,149.029989,571500,136.997537
2016-08-09,148.840002,149.279999,148.49,149.099992,756400,137.061888
2016-08-08,149.699989,149.699989,148.349992,148.760002,679300,136.749349
2016-08-05,149.489994,149.999995,148.720003,149.209996,1009800,137.16301
2016-08-04,148.170002,149.529994,147.569989,149.000001,889300,136.96997
2016-08-03,148.74999,148.74999,147.789996,148.210001,928000,136.243754
2016-08-02,149.019993,149.149988,147.540001,148.229993,672800,136.262132
2016-08-01,147.749996,149.359999,147.119995,149.149988,1042000,137.107847
2016-07-29,148.809998,150.749995,148.269993,149.41999,1621000,137.35605
2016-07-28,151.489999,152.689992,148.480004,148.989989,1635700,136.960766
2016-07-27,149.95,150.079995,148.640003,149.009997,1219500,136.979159
2016-07-26,149.000001,150.549996,148.199989,149.849992,1366900,137.751334
2016-07-25,148.439988,148.800002,147.78,148.520004,671300,136.528727
2016-07-22,148.49,148.880002,147.810004,148.629991,390200,136.629834
2016-07-21,149.49999,149.49999,147.82,148.299997,499500,136.326483
2016-07-20,149.230004,149.999995,149.000001,149.350003,662800,137.291714
2016-07-19,148.609999,149.41999,148.259997,149.379991,878300,137.31928
2016-07-18,149.359999,149.679997,148.649999,149.190004,1031000,137.144633
2016-07-15,149.399999,149.689993,148.439988,149.350003,877700,137.291714
2016-07-14,148.429992,149.649993,148.03999,148.899993,1152300,136.878037
2016-07-13,147.959991,147.99999,146.719998,147.919991,854800,135.977158
2016-07-12,145.53,147.879991,145.330002,147.70,2352200,135.77493
2016-07-11,145.469992,145.559988,143.510004,144.86,1119100,133.164227
2016-07-08,140.969994,144.719993,140.400001,144.349999,1580500,132.695402
2016-07-07,139.859996,140.440001,138.959993,139.669993,721900,128.393253
2016-07-06,138.380004,139.490002,137.309998,139.359991,913800,128.108279
2016-07-05,140.019995,140.64,137.879999,138.489991,972100,127.308523
2016-07-01,141.60999,142.69,140.569996,140.93999,1184100,129.560712
2016-06-30,139.579997,142.090004,138.829998,142.039992,1635200,130.571901
2016-06-29,136.789993,139.589993,136.179992,139.259999,1536700,128.016361
2016-06-28,136.089997,136.799997,134.339995,136.719997,1594700,124.89087
2016-06-27,138.949997,139.14,134.15,134.82,1610500,123.155262
2016-06-24,141.019989,142.73,139.269995,140.120003,2061700,127.996704
2016-06-23,145.079991,146.219992,145.010003,146.019993,1337000,133.386223
2016-06-22,143.609995,143.77999,142.849999,143.499991,1038400,131.084253
2016-06-21,144.260004,144.460002,142.539997,143.149989,1201700,130.764534
2016-06-20,144.799992,146.069989,143.870002,144.039997,1346600,131.577537
2016-06-17,144.519994,144.519994,142.699996,143.309988,1181900,130.910689
2016-06-16,143.149989,144.519994,141.369991,144.359995,748000,131.869848
2016-06-15,144.759992,145.760003,143.529995,143.649995,838500,131.221278
2016-06-14,143.959997,144.420003,142.849999,143.899989,956000,131.449643
2016-06-13,145.929998,146.36,143.899989,144.030001,893500,131.568406
2016-06-10,145.800003,146.590003,145.059999,146.390004,772600,133.724219
2016-06-09,145.86999,146.849993,145.099999,146.599998,632900,133.916045
2016-06-08,145.749991,147.199995,145.010003,146.889993,865000,134.180949
2016-06-07,145.399989,145.939994,145.019999,145.250002,962100,132.682852
2016-06-06,143.870002,145.880003,143.870002,145.559988,781300,132.966017
2016-06-03,143.389988,143.499991,142.269994,143.249997,547800,130.855889
2016-06-02,143.44,143.499991,142.27999,143.499991,726500,131.084253
2016-06-01,142.159991,144.159996,141.249992,143.999997,887600,131.540998
