Date,Open,High,Low,Close,Volume,Adj Close
2016-11-14,105.019997,105.099998,100.360001,101.139999,7086400,101.139999
2016-11-11,103.860001,105.059998,103.660004,104.620003,3278600,104.620003
2016-11-10,106.660004,107.139999,102.449997,104.50,6584300,104.50
2016-11-09,104.910004,106.449997,103.860001,106.190002,4764900,106.190002
2016-11-08,105.739998,106.470001,105.529999,105.699997,2862300,105.699997
2016-11-07,104.580002,106.029999,104.529999,105.959999,3057000,105.959999
2016-11-04,103.900002,104.43,103.029999,103.029999,3046500,103.029999
2016-11-03,103.519997,104.459999,103.510002,103.779999,3116300,103.779999
2016-11-02,104.279999,105.00,104.00,104.00,3527500,104.00
2016-11-01,107.00,107.120003,104.790001,104.959999,7076500,104.959999
2016-10-31,107.400002,108.93,106.470001,107.019997,5820000,107.019997
2016-10-28,105.050003,107.830002,104.610001,106.900002,9282800,106.900002
2016-10-27,103.190002,104.300003,103.190002,103.599998,5096100,103.599998
2016-10-26,102.559998,103.459999,102.529999,103.220001,3356000,103.220001
2016-10-25,103.190002,103.239998,102.290001,102.879997,4869300,102.879997
2016-10-24,103.150002,103.919998,102.959999,103.190002,2565600,103.190002
2016-10-21,102.129997,103.00,101.959999,102.849998,3018800,102.849998
2016-10-20,102.790001,103.370003,102.349998,102.550003,2945300,102.550003
2016-10-19,101.800003,102.849998,101.629997,102.730003,3305200,102.730003
2016-10-18,101.779999,102.120003,101.059998,101.730003,2623700,101.730003
2016-10-17,100.959999,101.260002,100.620003,100.849998,1975500,100.849998
2016-10-14,101.099998,102.199997,100.809998,100.879997,3280200,100.879997
2016-10-13,100.75,101.489998,99.779999,100.650002,3657400,100.650002
2016-10-12,101.559998,101.910004,101.050003,101.360001,3467800,101.360001
2016-10-11,102.540001,102.629997,100.82,101.349998,3412900,101.349998
2016-10-10,102.699997,103.370003,102.550003,102.650002,2376500,102.650002
2016-10-07,103.050003,103.489998,101.980003,102.25,4225600,102.25
2016-10-06,102.400002,103.169998,102.019997,102.940002,3875600,102.940002
2016-10-05,101.32,102.669998,101.32,102.400002,3768100,102.400002
2016-10-04,102.029999,102.209999,101.040001,101.220001,2881900,101.029998
2016-10-03,101.389999,102.379997,101.239998,101.879997,3696700,101.688755
2016-09-30,100.779999,102.230003,100.68,101.769997,5503900,101.578961
2016-09-29,101.580002,102.309998,100.589996,100.610001,3010000,100.421143
2016-09-28,101.43,101.580002,100.830002,101.510002,3629500,101.319455
2016-09-27,101.00,101.650002,100.559998,101.449997,3547700,101.259562
2016-09-26,100.82,101.830002,100.75,101.160004,3468900,100.970113
2016-09-23,101.919998,102.099998,101.25,101.660004,2759400,101.469175
2016-09-22,101.57,102.230003,101.510002,102.120003,3390600,101.92831
2016-09-21,100.809998,101.309998,99.970001,101.260002,3251900,101.069924
2016-09-20,100.25,100.919998,100.010002,100.489998,3848700,100.301365
2016-09-19,99.949997,100.389999,99.419998,99.68,3056900,99.492888
2016-09-16,99.050003,99.690002,98.589996,99.360001,4498800,99.173489
2016-09-15,98.57,99.82,98.449997,99.470001,3485700,99.283283
2016-09-14,99.339996,99.629997,98.379997,98.709999,4400300,98.524708
2016-09-13,99.349998,100.059998,98.980003,99.389999,4732200,99.203432
2016-09-12,97.540001,100.32,97.489998,100.110001,4264300,99.922081
2016-09-09,99.080002,99.690002,98.150002,98.150002,5458500,97.965761
2016-09-08,99.449997,100.669998,99.389999,99.980003,4605400,99.792328
2016-09-07,98.489998,99.599998,98.260002,99.57,4198200,99.383094
2016-09-06,97.809998,98.910004,97.690002,98.790001,3879300,98.604559
2016-09-02,97.400002,98.099998,97.370003,97.889999,2572400,97.706247
2016-09-01,96.669998,97.699997,96.510002,97.620003,4198100,97.436757
2016-08-31,96.809998,97.089996,96.129997,96.629997,3499300,96.44861
2016-08-30,96.790001,97.190002,96.339996,97.089996,2634100,96.907746
2016-08-29,96.449997,96.849998,96.230003,96.779999,2590200,96.59833
2016-08-26,95.839996,97.00,95.769997,96.470001,3123100,96.288915
2016-08-25,95.470001,95.809998,95.330002,95.589996,1983000,95.410562
2016-08-24,96.290001,96.470001,95.389999,95.529999,2008100,95.350677
2016-08-23,96.00,96.760002,95.989998,96.290001,3099700,96.109252
2016-08-22,95.190002,95.949997,94.949997,95.790001,2390800,95.610191
2016-08-19,95.18,95.290001,94.410004,95.220001,3090800,95.041261
2016-08-18,95.300003,95.870003,95.07,95.269997,3134200,95.091163
2016-08-17,95.790001,96.07,95.029999,95.589996,4054700,95.410562
2016-08-16,96.199997,96.260002,95.459999,95.620003,2866200,95.440512
2016-08-15,96.309998,96.559998,96.07,96.440002,2081200,96.258972
2016-08-12,95.959999,96.410004,95.510002,96.120003,1988600,95.939573
2016-08-11,96.50,96.919998,96.169998,96.529999,2971100,96.3488
2016-08-10,96.720001,96.82,96.230003,96.290001,2004700,96.109252
2016-08-09,96.629997,97.139999,96.550003,96.699997,1937100,96.518479
2016-08-08,97.00,97.099998,96.629997,96.779999,2873000,96.59833
2016-08-05,96.290001,96.940002,96.089996,96.879997,2632200,96.698141
2016-08-04,95.089996,96.050003,94.800003,95.910004,2875600,95.729968
2016-08-03,95.07,95.449997,94.779999,95.080002,3006100,94.901524
2016-08-02,95.029999,95.389999,94.50,95.25,3948600,95.071203
2016-08-01,95.230003,95.470001,94.449997,95.07,3512100,94.891541
2016-07-29,96.07,96.099998,95.120003,95.239998,4364100,95.06122
2016-07-28,95.00,96.50,94.559998,96.010002,5209400,95.829779
2016-07-27,93.529999,94.300003,92.75,93.75,5696800,93.574019
2016-07-26,92.779999,93.669998,92.75,93.43,4469600,93.25462
2016-07-25,93.599998,93.599998,92.540001,93.00,3773500,92.825427
2016-07-22,92.660004,93.660004,92.110001,93.660004,4348200,93.484192
2016-07-21,93.00,93.669998,92.029999,92.459999,4305900,92.28644
2016-07-20,92.559998,93.440002,92.150002,93.300003,3794100,93.124867
2016-07-19,91.209999,92.410004,91.209999,92.379997,3423800,92.206588
2016-07-18,91.18,91.639999,90.839996,91.599998,3407300,91.428053
2016-07-15,92.029999,92.029999,90.720001,90.93,3262400,90.759313
2016-07-14,91.32,91.650002,90.510002,91.449997,4240100,91.278333
2016-07-13,90.459999,90.559998,89.639999,90.339996,3996900,90.170417
2016-07-12,89.080002,90.080002,88.870003,90.00,6122200,89.831058
2016-07-11,89.050003,89.309998,88.629997,88.75,5274700,88.583405
